LONGITUDE,LATITUDE,SRCE_CNTRE,DEP_NAME,COMMODS,SIZE_VAL,GEOL_PROV,O_STRAT_NM,H_STRAT_NM
134.537481,-30.7045353,,EVENING STAR,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
134.572704,-30.6920863,,EXCELSIOR,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Paxton Granite
134.540912,-30.6997233,,FEDERAL,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
139.2496243,-31.9411375,workings,EUKABY,"Lead, Silver, Gold, Zinc",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tarcowie Siltstone
139.0031282,-34.8107935,qz float?,PENRHYN,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Backstairs Passage Formation
139.0030692,-34.7814905,mound in open paddock,QUEEN VICTORIA EXTENDED,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Backstairs Passage Formation
134.548155,-30.7007323,,GALLIPOLI,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Paxton Granite
134.530997,-30.7093853,,GOLDEN HOPE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
134.542472,-30.7071183,,HIDDEN TREASURE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
135.3244556,-30.9485083,,LADY NORMA,Gold,Low Significance,,quartz vein,
134.531434,-30.7034073,,LAST RESOURCE,Gold,Locally Significant,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Paxton Granite
134.569794,-30.6905643,shaft,TARCOOLA LEASE 1902,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Paxton Granite
134.556808,-30.6991113,shaft,TARCOOLA LEASE 938,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Tarcoola Formation
139.0103582,-34.8146985,,RENDELL,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Backstairs Passage Formation
139.0115822,-34.7835195,,ROYAL STANDARD,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Backstairs Passage Formation
139.0055432,-34.7740485,,SCOTTS REEF,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Backstairs Passage Formation
139.0107892,-34.8285895,dk spot,ELSIE BROWN SOUTH,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Backstairs Passage Formation
139.0030802,-34.7991625,qz float?,STARICKS,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Backstairs Passage Formation
139.0090662,-34.7684255,,TALUNGA,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Backstairs Passage Formation
139.0030042,-34.8204375,,VIENNA,Gold,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Backstairs Passage Formation
138.6937552,-35.2640885,,GLEN DREW,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Barossa Complex
138.6410222,-35.3083795,,GOLDEN NOB,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Barossa Complex
137.6948784,-33.9709974,treatment plant ruins,DEVON CONSOLS,"Copper, Gold",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Palaeoproterozoic rocks
139.3236203,-32.2744315,shaft,WALKER,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
139.3897833,-32.3017695,workings,WATERLOO,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
138.6730162,-35.2988765,,GOLDEN STONE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Barossa Complex
138.6922912,-35.2924565,old pit?,KUITPO COLONY,Gold,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Saddleworth Formation
138.6434682,-35.3040405,,LADY ESTHER,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Stonyfell Quartzite
138.6484022,-35.3007145,,LITTLE GEM,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Barossa Complex unit 1
138.6470272,-35.2950165,,LITTLE JOHN,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Barossa Complex unit 1
139.4169363,-32.2931345,workings,WAUKARINGA,"Gold, Silver",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
139.4347183,-32.2872675,workings,ALMA WEST,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone
139.3701113,-32.3805685,shaft,WEST END,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone
139.4033433,-32.2972415,shaft,WAUKARINGA WEST,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
139.3840193,-32.3037725,workings,WILLIAMS CLAIM,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
134.544789,-30.7058283,NE of section 730,LONE HAND,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
134.524481,-30.7105103,shaft,MAY DAY,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Tarcoola Formation
134.530156,-30.7063443,trench,MORNING STAR,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
138.4789324,-31.9547754,qz reef?,HARROLDS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation
134.542151,-30.6961913,,NAPPERBY,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Peela Conglomerate Member
134.545345,-30.7097013,eastern of 2 shafts,NORTHWESTERN PROSPECTING,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Tarcoola Formation
134.531306,-30.6996893,,PRINCE TARCOOLA,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
134.501708,-30.6985773,,ROYAL MAY,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein,Paxton Granite
134.525931,-30.7098123,pit,SHAMROCK,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
134.564294,-30.6906433,,SIMONS,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
134.549878,-30.7073713,,TARCOOLA CONSOLS,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tarcoola Formation
135.9950699,-28.5189183,costean,WAR LOAN,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,deep weathering,War Loan beds
139.0791283,-32.7937265,pits,ORROROO TREASURE SOUTH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
137.1761966,-33.2780834,shaft?,HANCOCK,Gold,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Charleston Granite
138.6690782,-35.3073215,,BLACKFELLOWS CREEK,Gold,Low Significance,,Holocene alluvial/fluvial unit 2,
139.4286453,-32.2884555,shaft,PHOENIX,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
139.1069413,-32.9872115,,QUEEN MARY,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
137.1162217,-31.1269534,near SAE7,CON RYAN,"Copper, Silver, Gold",Low Significance,GAWLER CRATON,hydrothermal alteration,Palaeoproterozoic-Mesoproterozoic rocks
137.3254706,-32.6640014,near hole RPAC 115,SPENCER,"Copper, Gold",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hiltaba Suite
134.8590979,-32.1359043,near hole YA 105A,TOONDULYA,"Gold, Copper",Low Significance,NUYTS SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,St Peter Suite
139.0851472,-32.786625,,MINERS DREAM,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,
140.2416631,-32.6403465,near hole RBR523,BLUE ROSE,"Copper, Gold, Molybdenum",Locally Significant,ADELAIDE GEOSYNCLINE,skarn,Neoproterozoic rocks
140.5791982,-31.3450555,near hole ER 98 3,JACK DAM,"Copper, Gold, Cobalt",Low Significance,CURNAMONA PROVINCE,hydrothermal alteration,Bimba Formation
139.3235933,-32.6833745,,ROYSTON ROBERTS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
135.1301539,-31.1120613,NW corner of infrastructure,GLENLOTH GOVERMENT BATTERY,Gold,Low Significance,,,
134.555067,-30.6985003,Battery,TARCOOLA GOVERNMENT BATTERY,Gold,Low Significance,,,
134.993197,-31.0303773,,YERDA,Gold,Low Significance,WILGENA SUBDOMAIN (GAWLER CRATON),quartz vein,Kenella Gneiss
138.8242933,-32.9765445,,PETERBOROUGH BATTERY,Gold,Locally Significant,,,
138.7008202,-35.2731425,creek,OAKLEYS,Gold,Low Significance,,Holocene alluvial/fluvial unit 2,
138.6419682,-35.3064485,edge of clearing,VIRTUE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Barossa Complex
135.1294881,-29.4202892,MWRC082,PENRHYN,"Iron, Gold",Low Significance,MOUNT WOODS INLIER,Mount Woods Complex,
135.5776179,-29.7184253,open cut,PROMINENT HILL,"Copper, Silver, Gold, Uranium",Significant to SA,MOUNT WOODS INLIER,Gawler Range Volcanics,Mount Woods Complex
136.4622197,-32.6871364,near hole RGG004,GOLDEN GATE,"Gold, Lead, Uranium, Zinc",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),skarn,Hutchison Group
135.5014678,-32.8692373,near hole BGRC-0855,BAGGY GREEN,"Gold, Rare Earths",Locally Significant,NUYTS SUBDOMAIN (GAWLER CRATON),quartz vein,Archaean-Palaeoproterozoic rocks
135.5014678,-32.8692373,near hole BGRC-0855,BAGGY GREEN,"Gold, Rare Earths",Locally Significant,NUYTS SUBDOMAIN (GAWLER CRATON),,
135.5014678,-32.8692373,near hole BGRC-0855,BAGGY GREEN,"Gold, Rare Earths",Locally Significant,NUYTS SUBDOMAIN (GAWLER CRATON),,
136.4451927,-32.7557024,near hole 99WDRC057,MAWSON,"Copper, Gold",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),Hutchison Group,Hutchison Group
136.5114047,-32.7576264,near hole 99UDSR011,ULTIMA DAM SOUTH,"Zinc, Silver, Gold, Iron, Lead",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),skarn,Hutchison Group
136.6213967,-32.6128444,near hole EDR 3,VALLEY DAM,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),quartz vein,Hutchison Group
135.5014678,-32.8692373,near hole BGRC-0855,BAGGY GREEN,"Gold, Rare Earths",Locally Significant,NUYTS SUBDOMAIN (GAWLER CRATON),quartz vein,Archaean-Palaeoproterozoic rocks
135.5014678,-32.8692373,near hole BGRC-0855,BAGGY GREEN,"Gold, Rare Earths",Locally Significant,NUYTS SUBDOMAIN (GAWLER CRATON),,
137.7550205,-33.6218124,near hole KD 19,KATINKA,"Copper, Gold, Molybdenum",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 3,Wandearah Formation
141.0330321,-31.6851516,,POLYGONUM,"Copper, Silver, Gold, Lead, Zinc",Low Significance,CURNAMONA PROVINCE,hydrothermal alteration,Broken Hill Group
135.5776179,-29.7184253,open cut,PROMINENT HILL,"Copper, Silver, Gold, Uranium",Significant to SA,MOUNT WOODS INLIER,,
135.5776179,-29.7184253,open cut,PROMINENT HILL,"Copper, Silver, Gold, Uranium",Significant to SA,MOUNT WOODS INLIER,,
139.6998292,-32.3458865,workings?,ROYAL CHARLIE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Cox Sandstone Member
138.8029462,-34.7168905,adit 1,HUMBUG HILL,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Skillogalee Dolomite
135.5014678,-32.8692373,near hole BGRC-0855,BAGGY GREEN,"Gold, Rare Earths",Locally Significant,NUYTS SUBDOMAIN (GAWLER CRATON),,
135.123753,-29.4513423,low basement o/c hill,BLACK HILLS,"Copper, Gold",Low Significance,MOUNT WOODS INLIER,hydrothermal alteration,Mount Woods Complex
136.7913636,-32.6393954,near hole UN-DD 2,UNO,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),Hutchison Group,Hutchison Group
134.3032971,-30.6569243,near hole SOYUZ006,SOYUZ,"Gold, Silver",Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Kenella Gneiss
139.3299361,-32.6783194,,LAMBERTS,Gold,,,,
140.9996901,-31.7051856,near hole DDHK1-1,MULYUNGARIE K1,"Gold, Iron",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup
139.3398733,-32.1718195,,KOONAMORE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite
139.0732152,-33.6352895,pit?,NELSON AND WARNES,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tarcowie Siltstone
138.8613612,-34.8949315,,GOLDEN SLOPE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Stonyfell Quartzite
139.0557383,-32.8875655,workings,STRETTON,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Curdimurka Subgroup
137.4963096,-31.2193554,,CARRAPATEENA,"Copper, Silver, Gold, Rare Earths, Uranium, Uranium Oxide",Significant to SA,GAWLER CRATON,Donington Suite,Donington Suite
137.0133427,-30.1749004,hole VUD 002,VULCAN IOCG,"Copper, Gold, Uranium",Locally Significant,GAWLER CRATON,skarn,Palaeoproterozoic rocks
135.5971998,-32.8528183,near WUD9-1026,EMPIRE,Gold,Low Significance,GAWLER CRATON,Sleaford Complex,Sleaford Complex
140.4020062,-31.6835925,near hole NKA405,BROOKES DAM,"Gold, Lead, Zinc",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Hutchison Group,Hutchison Group
140.4829862,-31.6738385,near ACJH33,SAMPSONS SOUTH,"Gold, Copper",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Willyama Supergroup
140.4744602,-31.7037415,near hole KKRC034,KALKAROO NORTH,"Copper, Gold",Low Significance,CURNAMONA PROVINCE,breccia unit 2,Willyama Supergroup
140.3875692,-31.5972545,near hole NM 7,MANNING NORTH,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),skarn,Mesoproterozoic unit 7
134.0822581,-32.0191693,near CR 57,PUREBA WEST,Gold,Low Significance,NUYTS SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hiltaba Suite
134.185845,-32.0397233,near CAC 68,PUREBA,Gold,Low Significance,NUYTS SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hiltaba Suite
138.9109412,-35.2128625,near DH 12816,RESERVOIR,"Zinc, Silver, Gold, Copper, Lead",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),hydrothermal alteration,Tapanappa Formation
139.0569763,-32.7736175,pit,FULLERS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Pepuarta Tillite
139.0565543,-32.7751175,workings,MCCALLUM,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Pepuarta Tillite
139.0817823,-32.7899365,entrance main underlie shaft,MEDORA NORTH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
139.0809473,-32.7913835,,MEDORA,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
139.0814173,-32.7907395,,SHATTERED DREAM,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
139.0831153,-32.7825615,trench,GRAINGER 5,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
139.0866183,-32.7834725,S pit,GRAINGER 7,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
139.0757763,-32.7765305,pit,UNION JACK SOUTH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone
139.0975073,-32.7885535,pit,GRAINGER 13,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
139.0992603,-32.7889405,pit,GRAINGER 14,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation
139.0716883,-32.7809615,,AUREOUS SOUTH,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Gumbowie Arkose
139.0940303,-32.7838555,trench,GRAINGER 10,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
139.0951173,-32.7829705,pit,GRAINGER 15,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tindelpina Shale Member
139.0837783,-32.7844815,,GRAINGER 9,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
139.0863713,-32.7784495,pit,GRAINGER 1,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
138.7412703,-33.9222115,near hole PDH2,MACDONALDS,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Auburn Dolomite Member
134.770356,-31.7952003,near NHAC 219,ARBUREE SOUTH,Gold,Low Significance,GAWLER CRATON,Hiltaba Granite,Hiltaba Suite
139.0873913,-32.7785135,pit,GRAINGER 2,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
140.5608641,-32.1058975,S pit,VERTIGO,"Gold, Copper, Molybdenum",Locally Significant,WILLYAMA INLIERS (CURNAMONA PROVINCE),Wiperaminga Subgroup,Wiperaminga Subgroup
140.5549511,-32.1271715,hole AMB2,AMBUSH,Gold,Low Significance,CURNAMONA PROVINCE,quartz vein unit 4,Wiperaminga Subgroup
139.0872013,-32.7796865,pit,GRAINGER 3,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
140.7128551,-31.7377035,near hole AC98YM 64,MCLENNON NORTH,"Copper, Gold",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Bimba Formation,Ethiudna Subgroup
140.4135962,-31.4220075,near hole SHAC015,SHYLOCK,"Copper, Gold",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),skarn,Willyama Supergroup
134.2579831,-30.5494753,near hole SUNRC14,SUNSHINE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Kenella Gneiss
137.8989494,-33.9908974,hole PAC001,PASKEVILLE,"Copper, Gold, Calcrete",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),Palaeoproterozoic rocks,Palaeoproterozoic rocks
139.0874693,-32.8394725,pit,OODLA WIRRA ALLUVIALS,Gold,Low Significance,TERTIARY PALAEOCHANNELS,Delamerian igneous unit 30,Curdimurka Subgroup
139.0788183,-32.7938765,vertical shaft,ORROROO TREASURE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite
139.0849283,-32.7875475,main shaft,JONES SHAFT,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite
139.0821043,-32.7836725,,STRETTONS REWARD,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
139.0963463,-32.7810725,centre of 3 pits.,GRAINGER 4,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
139.0853733,-32.7831735,,GRAINGER 6,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tindelpina Shale Member
135.3582918,-33.9402463,near hole MHAG07-015,KARANA,"Silver, Gold, Uranium",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Tournefort Metadolerite
134.595097,-32.8914623,near SBYC 1,WURKAGIE,"Nickel, Gold",Low Significance,COULTA SUBDOMAIN (GAWLER CRATON),Palaeoproterozoic-Mesoproterozoic rocks,Palaeoproterozoic-Mesoproterozoic rocks
138.7852965,-30.7110924,workings?,EVANS,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation
136.2658947,-33.3489544,near hole WARC025,WADDIKEE,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Lincoln Complex
139.1373073,-33.1444665,workings,GOLDEN POINT,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Cox Sandstone Member
140.5712471,-32.2015825,near hole M96RCDWK14,CHRISTMAS BALL,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein unit 3,Willyama Complex
139.0717013,-33.5813195,building,MONGOLATA GOVERNMENT BATTERY,Gold,Low Significance,,,
139.1880073,-32.8100655,,THE CONES,Gold,Low Significance,,Holocene alluvial/fluvial unit 1,
139.3544903,-32.8803345,northern workings,HILL GRANGE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Waukaringa Siltstone
140.2039922,-31.6909725,near hole LD19,LIGNUM DAM,"Copper, Gold",Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),hydrothermal alteration,Bimba Formation
139.3871824,-30.3116445,costean,WELCOME,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Umberatana Group
135.392056,-29.6879113,near DD86EN 37,MANXMAN A2,"Copper, Gold",Low Significance,MOUNT WOODS INLIER,hydrothermal alteration,Mount Woods Complex
135.2992098,-34.0947173,near MHAC 27,MOUNT HOPE,Gold,Low Significance,COULTA SUBDOMAIN (GAWLER CRATON),Wangary Gneiss,Wangary Gneiss
134.2642181,-29.9243343,near hole SA020B,SATELLITE,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,Mulgathing Complex
133.9609991,-29.9430033,near hole NF010B,NEVERFAIL,Gold,Low Significance,CHRISTIE SUBDOMAIN (GAWLER CRATON),Mulgathing Complex,Mulgathing Complex
139.5160273,-32.0246865,working,NILLINGHOO BORE,Gold,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Burra Group
139.6750422,-32.2492915,,DEEP GULLY,Gold,Low Significance,ADELAIDE GEOSYNCLINE,Holocene alluvial/fluvial unit 1,
140.3939412,-31.4316365,near hole BEN0868,ARAGON,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup
140.4159572,-31.4479785,near hole ben0576,SOUTH NERISSA,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup
136.4903457,-32.7750164,near 00WDER009,WEEDNANNA EAST,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hutchison Group
136.4691237,-32.7049144,near  00UDNR004,ULTIMA DAM NORTH,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),skarn,Hutchison Group
137.7893754,-33.7012774,near hole PBD 033,VOCK,"Copper, Gold, Uranium",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Oorlano Metasomatite
140.4826502,-31.7491565,near hole NKA 144,KALKAROO WEST,"Copper, Gold, Rare Earths, Uranium",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,Ethiudna Subgroup
136.4057217,-33.6564264,near 99RUDB 23,YADNARIE WEST,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Hutchison Group
136.4379347,-33.6610154,near hole 99RUDR 16,MANGALO,Gold,Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hutchison Group
136.4488397,-32.6048524,E of Tank Hill,TANK HILL,"Zinc, Silver, Gold, Lead",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hutchison Group
137.2320454,-35.7070164,near hole GRA 7,BONAVENTURA,"Zinc, Gold, Lead",Locally Significant,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),hydrothermal alteration,Delamerian igneous unit 16
139.4243573,-32.3888825,RS# 203089,WYRANIE HILL,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite
135.5033088,-34.4851884,,MOONLIGHT,"Gold, Silver",Low Significance,COULTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Hutchison Group
