DEP_NAME,COMMODS,SIZE_VAL,GEOL_PROV,O_STRAT_NM,H_STRAT_NM,LONGITUDE,LATITUDE
ROSMANN EAST,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation,138.4435945,-30.5694304
DEAD SHEEP,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.5656975,-30.2153894
DEEP SHAFT,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Bunyeroo Formation,138.7491255,-30.6940044
DEMPEWOLFES,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Skillogalee Dolomite,138.2884946,-30.0631574
JOHN SNELLS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Wonoka Formation,138.7800855,-30.7178344
LADY LENNON,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Brachina Formation,138.6721435,-30.9530104
LADY MARY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Brachina Formation,138.8179025,-30.6956784
LADY TENNYSON,Copper,Low Significance,ADELAIDE GEOSYNCLINE,calcite,Tapley Hill Formation,138.6921915,-30.3396094
LADY THELMA,Copper,Low Significance,,,,138.4291889,-30.5723583
AVONDALE EAST,"Lead, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Myrtle Springs Formation,138.5381855,-30.2149654
BALANCING ROCK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Blue Mine Conglomerate,Blue Mine Conglomerate,139.3586714,-30.1595575
BALD HILL BORE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.4821525,-30.4860824
BARILLA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tapley Hill Formation,138.7200855,-30.1773924
BERNINIS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Blue Mine Conglomerate,139.3335974,-30.1582995
BIG LODE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Curdimurka Subgroup unit 1,138.7228895,-30.3032174
MIRRA CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Myrtle Springs Formation,Myrtle Springs Formation,137.8622506,-29.7482144
LENNONS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Serle Conglomerate,137.9983896,-29.8044494
ROSEMARY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Uratanna Formation,138.5363075,-30.4275264
SCOTTS CLAIMS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,deep weathering,Tapley Hill Formation,138.5329335,-30.5155024
SLIDING ROCK,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Wilkawillina Limestone,138.6005815,-30.7704324
SOUTH CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Curdimurka Subgroup,138.6997195,-30.3562774
NORTH PORTIA,"Copper, Gold, Cobalt, Molybdenum",Significant to SA,BENAGERIE RIDGE (CURNAMONA PROVINCE),Portia Formation,Portia Formation,140.4520172,-31.4277585
RISCHBIETH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,Skillogalee Dolomite,137.7629266,-29.8160794
RISCHBIETH NO.3,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Boorloo Siltstone,137.7743556,-29.8398664
RISCHBIETH NO.4,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Boorloo Siltstone,137.7953586,-29.8351064
ROOKS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Callanna beds,137.9550156,-29.8009484
TARLTONS NOB,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Burra Group,137.8115216,-29.8560914
WHITE GUMS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Top Mount Sandstone beds,137.9593386,-29.8425754
THREE MILE BORE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Tapley Hill Formation,Tapley Hill Formation,137.9765546,-29.7165594
ROSEWORTHY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Woolshed Flat Shale,138.7191152,-34.5173065
EMU FLAT,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Blyth Dolomite beds,138.5470343,-33.8313995
NORTH KAPUNDA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,,,138.9249917,-34.3461139
OLD HUT,Copper,Low Significance,MOUNT BABBAGE INLIER (CURNAMONA PROVINCE),quartz vein,Terrapinna Granite,139.5486004,-30.0301955
MOUNT FITTON,"Tungsten, Copper",Low Significance,ADELAIDE GEOSYNCLINE,pegmatite,Hamilton Creek Member,139.5584574,-30.0107705
STONES CLAIM,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Ulupa Siltstone,138.7483675,-30.4589264
DIAMOND JUBILEE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.5591185,-30.5265494
MULES YARD,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite,138.9183303,-33.8094675
NEATES,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Umberatana Group,138.5185474,-33.1360515
DIAMOND JUBILEE EAST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.5650995,-30.5276094
LAST RESOURCE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,,,138.5399194,-30.51955
LEIGH CREEK,Copper,Low Significance,,,,138.5597639,-30.5219722
LESLIE WELL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.5553375,-30.1586864
CANNY AND DOHERTY,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Wilyerpa Formation,138.7141243,-33.4150215
BLACK SHAFT,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Bunyeroo Formation,138.7647145,-30.1551574
SMALL BLINMAN,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Amberoona Formation,138.6125575,-30.8438764
WHEAL RAPID,"Copper, Silver, Lead",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Sellick Hill Formation,138.1833183,-35.5279115
WATERHOUSE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wangkonda Formation,138.2097803,-35.5150955
WHEAL COGLIN,"Lead, Silver, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Fork Tree Limestone,138.1734293,-35.5268665
SUTHERLAND TALISKER,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.9016085,-30.3778635
TOWER HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.5272575,-30.2299854
TWO JACKS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Brachina Formation,138.5542915,-30.8518554
DIORITE 3,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,diorite,138.5026845,-30.2240804
DUCERS SLIDING ROCK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wilkawillina Limestone,138.5972265,-30.7709024
THE DUCK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.5032885,-30.4647884
LITTLE WONDER,Copper,Low Significance,ADELAIDE GEOSYNCLINE,calcite,Curdimurka Subgroup,138.5755715,-30.2151214
LORNA DOONE,"Copper, Gold",Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Tindelpina Member,138.6244745,-30.1394004
LUCK AT LAST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Curdimurka Subgroup,138.1145436,-30.0136484
MATHESONS,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.4555145,-30.5779614
MOCATOONA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Bunyeroo Formation,138.7577615,-30.6928094
MOLLER AND RANKINES,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 3,Callanna Group,139.2983474,-30.1776915
GRUNTHAL,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Emeroo Subgroup,138.7962082,-35.0010035
BLINMANS CLAIM,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Brachina Formation,138.7598865,-30.6943744
BLUE MOUNT,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,breccia unit 3,138.4473055,-30.5750044
BOOLOOROO EAST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Curdimurka Subgroup,138.5297975,-30.4446864
BROAD HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Rawnsley Quartzite,139.2173994,-30.7070605
BROKEN RANGE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Curdimurka Subgroup,138.6228795,-30.3552174
JUBILEE NE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Merinjina Tillite,Merinjina Tillite,138.5502255,-30.5197074
NEIGHBOURHOOD EAST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wortupa Quartzite,139.2458464,-30.2278855
MOUNT SERLE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Pound Subgroup,138.9068515,-30.5143755
STEPHENS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.9334782,-34.3491265
WARRA WARRA,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Burra Group,137.8166906,-29.8754904
WARRA WARRA WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Skillogalee Dolomite,Skillogalee Dolomite,137.8098536,-29.8777734
SOUTH PORTIA,Copper,Low Significance,BENAGERIE RIDGE (CURNAMONA PROVINCE),Portia Formation,Willyama Supergroup,140.4520472,-31.4445065
DOME ROCK CENTRAL,Copper,Low Significance,CURNAMONA PROVINCE,quartz vein,Willyama Supergroup unit 19,140.4491422,-31.8802845
TIDDY WIDDY,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Oorlano Metasomatite,137.8900954,-34.4022744
TIPARA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.6533434,-34.0636304
UNION VENTURE,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Palaeoproterozoic-Mesoproterozoic rocks,137.6058704,-34.0980934
MACKERETH,"Copper, Silver",Low Significance,ADELAIDE GEOSYNCLINE,deep weathering,Woolshed Flat Shale,138.6757672,-35.0893095
ENTERPRISE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Montacute Dolomite,138.7541492,-34.8732695
WILD DOG,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Pualco Tillite,140.8483481,-32.4790576
OBRIENS,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Willyama Supergroup unit 1,140.5669881,-32.2717365
BALHANNAH,"Copper, Gold, Bismuth",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Woolshed Flat Shale,138.8063982,-34.9831695
SOUTHWELL ROSE,"Lead, Silver, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Saddleworth Formation,138.6134052,-35.0765595
OLD CUMBERLAND,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic rocks,137.8367004,-34.0465244
CUNLIFFE,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Palaeoproterozoic rocks,137.7634714,-34.0892384
FISHERS,"Limestone, Copper",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Kulpara Formation,137.7397594,-34.7165524
DERRINGTON,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 3,Palaeoproterozoic rocks,137.6566704,-34.0938494
EAGLE,Copper,Low Significance,,,,137.6996889,-34.0264028
EARL DALHOUSIE,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.8343104,-34.0593174
MOONTA EAST,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic rocks,137.6203734,-34.0799344
AGERY ENTERPRISE,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Palaeoproterozoic rocks,137.6995704,-34.1241954
EUKO,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Palaeoproterozoic rocks,137.6392474,-34.0596974
ANESBURYS CLAIM,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite unit 2,138.7852644,-32.0734125
AYLIFFES,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite,138.5377464,-32.2192414
GRAEFES,"Gold, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Bungaree Quartzite,138.6598574,-32.8847605
LUDLOW,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Barossa Complex,138.8059902,-34.7838665
EAST NOB,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation,139.4322163,-32.6376075
WHEAL AMY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone,139.2684333,-32.7844095
EXETER,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite,138.6349544,-32.4646455
WEELTRA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.6222364,-34.0384244
WHEAL ALBERT,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic rocks,137.5875605,-34.1124544
WHEAL GOYDER,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic rocks,137.6199884,-34.0498314
WHEAL HUGHES,"Copper, Gold, Limestone",Locally Significant,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 3,Moonta Porphyry,137.6130354,-34.0562004
BENDLEBY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Ulupa Siltstone,138.6475794,-32.3749165
BEWLEY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Appila Tillite,139.2774183,-32.3119625
EURELIA NO.3,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Elatina Formation,Elatina Formation,138.5952634,-32.5416105
BICKMORE HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Kadlunga Slate,139.4360353,-32.2529675
PERRY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Boorloo Siltstone,137.9897466,-29.7624964
DELUSION HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Cooranna Formation,138.1157846,-29.9906294
GOWS,"Copper, Silver",Low Significance,ADELAIDE GEOSYNCLINE,,,140.8030139,-32.1281667
NACKARA CREEK,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone,139.0889863,-32.8374845
WHEAL HUMBY,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.5563335,-34.1049044
WHEAL JAMES,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Moonta Porphyry,137.6147234,-34.0512064
WHEAL STUART,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.6099484,-34.1144144
MOUNT BOLD PERSEVERANCE,"Copper, Silver, Lead",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Woolshed Flat Shale,138.6897282,-35.1114825
MOUNT BOLD,"Copper, Silver, Lead",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Woolshed Flat Shale,138.6952132,-35.1114975
WORUMBA 19,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Wilyerpa Formation,138.7667934,-31.7840195
WHEAL ROTHSCHILD,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Yerelina Subgroup,138.9511672,-34.3320585
HARTS,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Oorlano Metasomatite,137.8857984,-34.5396604
OLD HILLSIDE,"Copper, Gold, Iron, Uranium",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),Wallaroo Group,Wallaroo Group,137.8701114,-34.5301154
MCCONVILLES,Copper,Low Significance,ADELAIDE GEOSYNCLINE,,,138.3167222,-32.1134139
MILLERS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone,139.2709993,-32.7394805
MINBURRA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,,,139.1269889,-32.2214556
PINKAWILLINIE,"Lead, Copper, Zinc",Low Significance,CLEVE SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Hutchison Group,135.5894608,-32.9268213
MORO CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wilkawillina Limestone,139.2100064,-30.7067135
MORO CREEK NW,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wilkawillina Limestone,139.2043834,-30.6981395
MORO CREEK NE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Parachilna Formation,139.2128254,-30.7036935
MORO CREEK SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Parachilna Formation,139.2076854,-30.7160275
WATERFALL CREEK,Copper,Low Significance,MOUNT PAINTER INLIER (CURNAMONA PROVINCE),quartz vein,Freeling Heights Quartzite,139.2829174,-30.1843435
RED RANGE SOUTH,"Zinc, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Ajax Limestone,138.3461415,-30.8967604
PARATOO NORTH,"Copper, Manganese",Low Significance,ADELAIDE GEOSYNCLINE,Curdimurka Subgroup,Curdimurka Subgroup,139.3517363,-32.6492035
MOUNT ARDEN,"Copper, Manganese",Low Significance,ADELAIDE GEOSYNCLINE,deep weathering,Parachilna Formation,138.0349135,-32.1554844
NALYAPPA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Moonta Porphyry,137.6018394,-34.0938514
NEW MOONTA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Moonta Porphyry,137.6858564,-34.1087204
NEWINGTON,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.6735074,-34.0963864
STOCKYARD GULLY,"Copper, Gold, Bismuth",Low Significance,ADELAIDE GEOSYNCLINE,Delamerian igneous rocks,Barossa Complex,138.7988962,-34.7568095
STURT RIVER WEST,"Lead, Clay, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.5703692,-35.0375725
ALMANDA,"Silver, Gold, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Woolshed Flat Shale,138.6733842,-35.0832335
LUXEMBURG WEST,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein unit 4,Mesoproterozoic unit 1,140.5498021,-32.2686085
MOUNT HECLA WEST,Copper,Low Significance,CURNAMONA PROVINCE,,,140.0606944,-32.2206889
PINE CREEK,"Copper, Barite",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Willyama Supergroup unit 23,140.9111891,-32.2265556
SCORPION EXTENDED,"Copper, Gold, Cobalt",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Willyama Supergroup unit 23,140.9095571,-32.2291116
NEW MUTOOROO WEST,Copper,Low Significance,CURNAMONA PROVINCE,quartz vein unit 4,Willyama Supergroup unit 23,140.9087131,-32.2473656
MOONTA NE,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Palaeoproterozoic-Mesoproterozoic rocks,137.6492194,-34.0216184
POONA NORTH,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Moonta Porphyry,137.6116255,-34.0349544
ORMSBY,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),Oorlano Metasomatite,Oorlano Metasomatite,137.8831794,-34.5521624
PARAMATTA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein,Palaeoproterozoic rocks,137.6190024,-34.0494654
PARRARA,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.6337744,-34.0438574
BREADEN HILL,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,quartz vein,Tapley Hill Formation,138.0038116,-29.7727534
NOARLUNGA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Belair Subgroup,138.5840772,-35.1557825
NOARLUNGA HORSESHOE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Angepena Formation,138.5030772,-35.1776405
KALKABURY,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Arthurton Granite,137.8681134,-34.1622894
DARK HORSE,"Copper, Uranium, Zinc",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Umberatana Group,140.3879701,-32.6486115
ONKAPARINGA,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Emeroo Subgroup,138.7202282,-35.0996205
ADELAIDE AND VICTORIAN,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),deep weathering,Palaeoproterozoic rocks,137.7186334,-34.0407014
HARRIS,"Manganese, Copper, Zinc",Low Significance,ADELAIDE GEOSYNCLINE,deep weathering,Mernmerna Formation,138.1975525,-32.0273954
HERCULES,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Kadlunga Slate,139.4436033,-32.2165645
MUKURTA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Woolshed Flat Shale,138.7939152,-34.8637955
OPHIR,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),deep weathering,Palaeoproterozoic rocks,137.7409784,-34.1543794
ALBION,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic rocks,137.6425874,-34.0416844
ALLEN,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,amphibolite,137.8397834,-34.0999364
TREVILLA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Woolshed Flat Shale,138.7573002,-34.7935655
DAVILLS NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation,138.6385454,-32.5531325
DAVILLS SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Saddleworth Formation,138.6192584,-32.5698125
HORSESHOE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Umberatana Group,139.2923611,-32.268125
PENANG,"Copper, Uranium",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.7117104,-34.1377214
PHOENIX,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.6357454,-34.0655414
RARE METALS PL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Cutana beds,,140.6693561,-32.3283385
ROYAL,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic-Mesoproterozoic rocks,137.6061844,-34.0987714
POTOSI,"Silver, Copper",Low Significance,ADELAIDE GEOSYNCLINE,Emeroo Subgroup,Woolshed Flat Shale,138.6888332,-35.0732425
COOPERS,Copper,Low Significance,,,,140.0565528,-32.1892583
CHAIN OF PONDS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Barossa Complex,138.8405952,-34.8061235
CUNARA NORTH,Copper,Low Significance,SPENCER SHELF (STANSBURY BASIN),quartz vein,Winulta Formation,137.8042714,-34.0877724
W.A. ALLEN,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),pegmatite,Emeroo Quartzite,137.7931444,-34.0425914
CHAMPION,Copper,Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),quartz vein unit 4,Palaeoproterozoic rocks,137.9008684,-34.1180694
